article,topic,cluster
Prediksi Data Time Series dengan Pendekatan Deep Learning  Menggunakan Metode Lag-Llama,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Penerapan Cosine Similarity untuk Deteksi Persamaan Sumber Kode Java,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Performa Web Service Dengan Pendekatan Synchronous Programming dan Reactive Programming,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Eksperimen Penerapan Node.Js Dan Bun Sebagai Platform Runtime Pada Framework Express,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Deteksi Tingkat Engagement pada Video Iklan dengan YOLOv8 Nano Berbasis Raspberry Pi 4,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Proses Akuisisi Data Dari Xiaomi Smart Band 8 Active Dengan Protokol Komunikasi Bluetooth Low Energy,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Gim Edukasi Untuk Pengenalan Bahaya Phishing Kepada Masyarakat Menggunakan Mechanics Dynamics Aesthetics (MDA) Framework,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Rancang Bangun Ekstraksi Informasi Kartu Tanda Penduduk Berbasis Raspberry Pi 4 Menggunakan YOLOv8 dan Optical Character Recognition,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen Kampus Mengajar Menggunakan Algoritma Naïve Bayes dari Komentar pada X,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Algoritma Konsensus Raft dan Smart-BFT dalam Teknologi Blockchain dengan Platform Hyperledger Fabric pada Lingkungan Multi-VM,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Faktor yang Mempengaruhi Intention to Use Penggunaan Aplikasi Mobile Banking Wondr di Universitas Brawijaya,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Deteksi Stres Menggunakan Metode Support Vector Machine dengan Fitur RMSSD dan pNN50,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Penjadwalan Makan Otomatis untuk Ibu Hamil Menggunakan Algoritma Genetika pada Aplikasi Mobile Berbasis Jetpack Compose,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Prediksi Pilihan Karir Pasca-Kelulusan Siswa SMK Jurusan Teknik Komputer dan Jaringan Berdasarkan Faktor Akademik dan Non-Akademik Menggunakan Algoritma C4.5 (Studi Kasus: Cabang Dinas Pendidikan Wilayah IV Dinas Pendidikan Provinsi Sumatera Utara),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Prediksi Penjualan Pada Droomhaven Café dengan Menggunakan Metode Auto Regressive Integrated Moving Average (ARIMA),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Eksplorasi Skema Reproduksi Algoritma Genetika untuk Vehicle Routing Problem dengan Time Windows (Studi Kasus: Anekapay),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
"Analisis Aksesibilitas Website Kabupaten Malang, Kota Malang, dan Kota Batu Berdasarkan Kriteria Web Content Accessibility Guide (WCAG) Untuk Pengguna Disabilitas Tuna Netra","belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi dan Analisis Performa Algoritma Enkripsi ChaCha20 Berbasis Protokol Komunikasi ESP-NOW Pada Wireless Sensor Network,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengujian Performa EasyOCR dan PyTesseract pada Sistem Cerdas untuk Ekstraksi Teks Kartu Tanda Penduduk dalam Kondisi Pencahayaan Rendah,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
"Pengembangan Gim Edukasi Interaktif Math Bridge Untuk Peningkatan Pengetahuan Matematika Siswa Sekolah Dasar Menggunakan Framework Dpe (Design, Play, And Experience)","belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Efektivitas Aplikasi Edukasi Realitas Virtual Pengenalan Geometri Bangun Ruang untuk Siswa Sekolah Dasar yang dikembangkan dengan model ADDIE,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Perbandingan Kinerja Algoritme Prim & Kill dan Algoritme Twist & Merge dalam Pembuatan Labirin,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Perbandingan Performa Android Networking Library Dengan Penerapan Kompresi Data dan Base64-Encoding Pada REST API,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Kinerja Jaringan 5G Telkomsel pada Kawasan Transit Oriented Development (TOD) Dukuh Atas,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pendeteksi Stres Pada Pengemudi Berdasarkan Heart Rate Variability Menggunakan Algoritma K-Nearest Neighbor Berbasis Raspberry Pi,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Prediksi Data Time Series dengan Pendekatan Deep Learning Menggunakan Metode Chronos,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Deteksi Tingkat Engagement Terhadap Video Iklan Berdasarkan Fitur Facial Landmark Dengan  Metode Random Forest Berbasis Raspberry Pi,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pemodelan dan Evaluasi Proses Bisnis Kila Advisory Menggunakan Business Process Improvement (BPI),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Association Rule pada Faktor Eksternal dan Prestasi Belajar Terhadap Tingkat Stres Mahasiswa Menggunakan Algoritma Apriori,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis dan Evaluasi Proses Bisnis PT Nema Digital Creative Menggunakan Business Process Improvement (BPI) Framework,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Sistem Pendeteksi Premature Atrial Contraction berbasis Mikrokontroler Arduino Uno berdasarkan Interval QTc dan Durasi Gelombang T menggunakan Metode Support Vector Machine,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Kepribadian Model Myers-Briggs Type Indicator (MBTI) pada Teks Bahasa Inggris menggunakan Metode Convolutional Neural Network (CNN),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Emosi Engagement melalui Facial Landmark dengan Metode Convolutional Neural Network,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Deteksi Spam pada Email dengan Affect Intensities menggunakan Metode Recurrent Neural Network (RNN),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pencarian Topik dalam Al-Quran Terjemahan Bahasa Indonesia dengan Metode Hybrid Fuzzy C-Means Particle Swarm Optimization (FCM-PSO),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Information Retrieval Hadis Terjemah Bahasa Indonesia dengan Metode Vector Space Model dan Hybrid Fuzzy C-Means Algoritme Genetika,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Autentikasi pada Protokol CoAP dan MQTT menggunakan Oblivious Transfer pada Perangkat IoT,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Optimalisasi Jumlah Produksi Madu menggunakan Metode Fuzzy Mamdani (Studi Kasus Al-Honey Kediri),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Ekspresi Wajah menggunakan Local Binary Pattern (LBP) dan Support Vector Machine (SVM),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Ekspresi Wajah dengan Convolutional Neural Network menggunakan Sobel Filter dan Inception Module,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengenalan Entitas Bernama pada Bahasa Madura menggunakan Algortima Viterbi dan Hidden Markov Model (HMM),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Algoritme Frequency Based Hashing-S menggunakan Metode Approximate Matching pada File Gambar,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Data Electroencephalogram pada Proses Pembelajaran MOOC menggunakan Metode Gated Recurrent Unit,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Penerapan Arsitektur Model Sequence-to-Sequence dan Long Short Term Memory Cell untuk Generate Jawaban pada Chatbot,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Aktivitas Pengemudi Mobil menggunakan Convolutional Neural Network,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Kualitas Layanan Website HALO FILKOM terhadap Customer Satisfaction Mahasiswa FILKOM dengan menggunakan Webqual 4.0,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Real Time Operating System (RTOS) pada Mikrokontroler Arduino Uno untuk Menghitung Benih Lele,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Deteksi Penyakit Flu menggunakan Suara Batuk menggunakan MFCC dan KNN pada Raspberry Pi,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pengenalan Suara Batuk menggunakan BFCC dan KNN pada Raspberry Pi untuk Deteksi Dini Penyakit Bronchitis,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Performa Gated Recurrent Unit pada Sequence-to-Sequence Chatbot,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi FIR Filter pada Sistem Monitoring Suara Jantung dan Paru-Paru,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen Layanan Telekomunikasi PT. Smartfren Telecom Tbk pada Media Sosial Twitter menggunakan Metode Long Short-Term Memory,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen terhadap Aplikasi PeduliLindungi menggunakan Metode Long Short-Term Memory (LSTM),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Protokol Routing HEED pada Wireless Sensor Network dengan Perangkat Berbasis Modul Komunikasi nRF24L01,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Prediksi Laju Kasus Positif Harian COVID-19 di Sumatera Utara menggunakan Metode Extreme Learning Machine (ELM),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pembangunan Gim Simulasi Pengenalan Kehidupan Kampus Mahasiswa Baru Fakultas Ilmu Komputer menggunakan Framework DPE pada Platform Android,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Peramalan Kasus Positif Harian Covid-19 di Indonesia menggunakan Metode Extreme Learning Machine (ELM) dengan Optimasi Whale Optimization Algorithm (WOA),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Evaluasi Usability dan Perbaikan Antarmuka pada Website PPDB Online dengan menggunakan Metode Usability Testing dan Discovery Prototyping,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Emosi berdasarkan Ekspresi Wajah menggunakan Metode Convolutional Neural Network,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Konten Pembelajaran pada Platform Belajar Coding Code Maniac berbasis Model Pembelajaran Experiential Learning menggunakan Model Pengembangan ADDIE,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Optimasi Portofolio Saham menggunakan Algoritma Genetika Adaptif pada Indeks Saham LQ45,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Algoritma Lesamnta-LW pada Blockchain Peer-to-Peer Transaction,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Middleware ESP32 menggunakan Protokol ESP-NOW dan REST HTTP pada Sistem Monitoring Microclimate,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Protoype Sistem Deteksi Letak Gerak dengan Wireless Sensor Network berbasis ESP8266,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Perbedaan Model Pembelajaran Problem Based Learning dan Discovery Learning terhadap Hasil Belajar Siswa pada Mata Pelajaran Dasar Desain Grafis (Studi Kasus: SMK Queen Al-Falah Kabupaten Kediri),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
"Studi Performa Android Networking Library antara Fast Android Network Library, Retrofit dan OkHttp","belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Evaluasi dan Perbaikan Alur dan Navigasi Situs Web Indonesia.go.id sebagai Media E-Government Public Relations (GPR) Kementerian Komunikasi dan Informatika (Kemenkominfo) dengan Menggunakan Pendekatan Tree Testing dan Card Sorting,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Perbedaan Hasil Belajar Kognitif Siswa dengan menggunakan Strategi Pembelajaran Project-Based Learning dan Konvensional Kelas XI TKJ SMK Negeri 8 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Uji Kinerja Host-Based Intrution Detection System WAZUH terhadap Serangan Brute Force dan Dos,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis dan Perancangan Ulang Desain UI & UX pada Aplikasi iPusnas dengan Penerapan Elemen Gamifikasi,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Deteksi Bot Network (BOTNET) menggunakan Metode Decision Tree dari Dataset CTU,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Evaluasi Aspek Usability pada Situs MyAlkes menggunakan Metode Usability Testing dan System Usability Scale,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen berbasis Aspek terhadap Data Ulasan menggunakan Metode K-Nearest Neighbor (Studi Kasus: Aplikasi Olsera POS),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Model Pembelajaran Discovery Learning dengan Penerapan Media AhaSlides terhadap Hasil Belajar Peserta Didik Kelas X Mata Pelajaran Informatika SMKN 3 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Penerapan Metode K-Means Clustering pada Ulasan Perumahan PT XYZ di Google Maps untuk Formulasi Strategi Bisnis dengan Analisis SWOT,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Rekayasa Lalu Lintas Jaringan pada Protokol Optimized Link State Routing (OLSR) berdasarkan Tingkat Energi dalam MANET,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Perangkat Gateway Mobile berbasis Protokol BLE untuk mendukung Akuisisi Data Internet of Things secara Portabel,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pengendali Penyiraman Tanaman Jamur Tiram berdasarkan Suhu dan Kelembaban menggunakan Metode K-Nearest Neighbor,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Identifikasi Kerusakan Transmisi pada Mobil Otomatis Torque Converter menggunakan Pendekatan Improved K-Nearest Neighbor,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Ekstraksi Informasi pada Data Logbook KKN Mahasiswa Fakultas Ilmu Komputer Universitas Brawijaya Malang menggunakan Metode NER (Named Entity Recognition),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Modul Digital berbasis Website menggunakan Metode 4D untuk Meningkatkan Hasil Belajar Siswa Kelas X Rekayasa Perangkat Lunak SMK Negeri 1 Kepanjen pada Materi UI/UX,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Lokalisasi Dalam Ruangan Menggunakan ESP-Now berbasis Wireless Sensor Network Trilateration dengan Model Free Space Path Loss,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Kinerja Mekanisme Caching Redis pada Moodle,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Data Twitter pada Masa Transisi Pandemi menuju Endemi menggunakan Latent Semantic Analysis (LSA),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Chatbot Frequently Asked Question (FAQ) Universitas Brawijaya berbasis Voice Command pada Raspberry Pi 4 dengan Metode Naïve Bayes,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengendalian Kelembapan Media Tanam pada Budidaya Microgreen Bunga Matahari menggunakan Regresi Linier berbasis Arduino Uno,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Fuzzy K-Nearest Neighbor dalam Sistem Klasifikasi Kualitas Tanah pada Tanaman Kedelai berdasarkan Kelembapan dan pH Tanah menggunakan Arduino,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Peringkasan Teks Otomatis menggunakan Metode Latent Semantic Analysis pada Artikel Berita Ekonomi berbahasa Indonesia,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Evaluasi Tata Kelola dan Manajemen Risiko Teknologi Informasi pada PT. Kreatiful Digital Indonesia menggunakan Framework COBIT 2019,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
